# x1 x2 x3 x4
# 90 4
# 90 4
 4.00000000e+08  9.99999186e-01  7.83641225e+02  2.99792214e+08
 5.00000000e+08  9.99999479e-01  9.79301531e+02  2.99792302e+08
 6.00000000e+08  9.99999638e-01  1.17496184e+03  2.99792349e+08
 7.00000000e+08  9.99999734e-01  1.37062214e+03  2.99792378e+08
 8.00000000e+08  9.99999796e-01  1.56628245e+03  2.99792397e+08
 9.00000000e+08  9.99999839e-01  1.76194276e+03  2.99792410e+08
 1.00000000e+09  9.99999870e-01  1.95760306e+03  2.99792419e+08
 2.00000000e+09  9.99999967e-01  3.91420612e+03  2.99792448e+08
 3.00000000e+09  9.99999985e-01  5.87080920e+03  2.99792454e+08
 4.00000000e+09  9.99999992e-01  7.82741224e+03  2.99792456e+08
 5.00000000e+09  9.99999995e-01  9.78401529e+03  2.99792456e+08
 6.00000000e+09  9.99999996e-01  1.17406183e+04  2.99792457e+08
 7.00000000e+09  9.99999997e-01  1.36972215e+04  2.99792457e+08
 8.00000000e+09  9.99999998e-01  1.56538245e+04  2.99792457e+08
 9.00000000e+09  9.99999998e-01  1.76104276e+04  2.99792458e+08
